collector_key,trans_dt,store_location_key,product_key,sales,units,trans_key
-1,12/4/2015,8142,6210700506,49.82,1,4.54708E+24
1.34457E+11,4/27/2015,8142,77105810405,22.23,1,3.43338E+24
-1,7/25/2015,8142,84105802020,20.45,1,1.7053E+26
-1,9/15/2015,8142,77105811165,5.32,1,4.15388E+24
-1,4/25/2015,8142,80490600305,5.34,1,1.6747E+26
1.34457E+11,4/26/2015,8142,6009326580,20.45,1,3.42498E+24
-1,10/13/2015,8142,1E+15,58.37,1,4.28058E+24
-1,8/22/2015,8142,1E+15,0,-1,1.7156E+26
-1,10/23/2015,8142,1E+15,0,1,4.33828E+24
-1,10/2/2015,8142,1E+15,0,1,3.31378E+24
-1,4/25/2015,8142,1204403754,14.22,1,2.67378E+24
-1,4/27/2015,8142,1E+15,18.67,1,3.43288E+24
-1,9/30/2015,8142,1E+15,7.32,1,4.22258E+24
-1,4/11/2015,8142,6533300687,13.87,1,2.61088E+25
-1,4/12/2015,8142,1E+15,0,1,3.34538E+24
-1,8/14/2015,8142,1E+15,0,1,3.99268E+24
-1,1/2/2016,8142,1E+15,0,1,3.68308E+25
-1,10/23/2015,8142,1E+15,41.85,1,4.34098E+24
-1,5/29/2015,8142,3600013983,1.41,1,1.6839E+26
-1,12/16/2015,8142,1E+15,0,1,4.60138E+24
-1,5/29/2015,8142,88411814798,3.49,1,2.82638E+24
-1,10/28/2015,8142,1E+15,7.32,1,4.36468E+23
-1,4/2/2015,8142,77105880030,3.54,1,1.66897E+26
-1,9/1/2015,8142,7124916959,18.67,1,3.16618E+24
1.37314E+11,12/18/2015,8142,77105811407,23.12,1,3.61638E+24
-1,10/20/2015,8142,30997313201,35.58,1,3.38798E+24
-1,4/6/2015,8142,6120000073,2.71,2,3.30828E+24
-1,6/10/2015,8142,5854232117,4.54,1,3.66378E+24
-1,5/3/2015,8142,1E+15,0,1,2.71128E+25
-1,6/27/2015,8142,1E+15,0,1,2.93368E+25
-1,7/30/2015,8142,80490600401,7.12,1,3.06368E+24
-1,4/18/2015,8142,1E+15,0,1,3.38408E+24
1.34407E+11,6/24/2015,8142,77105810790,25.79,1,3.73818E+24
-1,7/31/2015,8142,5650002415,24.01,1,1.70661E+26
-1,10/13/2015,8142,1E+15,39.5,1,4.28408E+24
-1,11/7/2015,8142,5770022296,3.19,1,1.75118E+26
1.3731E+11,12/24/2015,8142,4467720265,25.79,1,3.64678E+24
-1,12/24/2015,8142,72047366722,8.88,1,3.64608E+24
-1,6/11/2015,8142,1E+15,60.15,1,3.67208E+24
-1,6/11/2015,8142,1E+15,87.91,1,3.67178E+24
-1,11/30/2015,8142,6260096123,14.22,1,1.76146E+26
-1,11/28/2015,8142,77105810228,23.12,1,1.76058E+26
-1,10/7/2015,8142,89359400211,8.53,1,1.73724E+26
-1,10/2/2015,8142,6343571103,3.19,1,1.73446E+26
1.39473E+11,7/2/2015,8142,77105810090,15.65,1,3.78388E+24
-1,11/24/2015,8142,5849632873,6.73,2,1.75898E+26
-1,9/27/2015,8142,77105810470,6.75,1,3.29068E+25
1.37769E+11,5/10/2015,8142,72047318496,7.1,1,2.74548E+25
-1,11/14/2015,8142,1E+15,0,1,4.45158E+24
-1,10/26/2015,8142,6260095938,32.91,1,1.745E+26
-1,6/23/2015,8142,1E+15,142.93,2,3.73618E+24
-1,12/16/2015,8142,5650035775,13.87,1,1.76938E+26
-1,9/11/2015,8142,5760610130,19.56,1,4.13588E+24
-1,6/29/2015,8142,5508660246,12.09,1,3.77088E+24
-1,5/8/2015,8142,6464202044,26.68,1,2.73558E+25
-1,7/30/2015,8142,6260096033,34.69,1,3.92378E+24
-1,11/17/2015,8142,6260094679,23.12,1,3.48788E+24
-1,5/9/2015,8142,1E+15,0,1,3.50388E+24
-1,12/10/2015,8142,6210748200,29.35,1,4.57428E+24
-1,8/15/2015,8142,1E+15,0,1,3.99998E+24
-1,5/2/2015,8142,1E+15,0,-1,3.46608E+24
-1,5/29/2015,8142,7560919151,7.94,1,2.82658E+24
1.41218E+11,4/15/2015,8142,6202000068,3.54,1,2.63108E+25
-1,10/23/2015,8142,1E+15,38.96,1,4.33368E+24
1.41218E+11,8/21/2015,8142,1204404063,4.38,1,1.71442E+24
-1,7/5/2015,8142,1E+15,0,1,1.69826E+26
-1,11/6/2015,8142,6363634999,14.22,1,4.41668E+24
-1,11/11/2015,8142,1E+15,7.83,1,1.75329E+26
-1,9/25/2015,8142,7940002084,14.76,1,1.73128E+25
1.41259E+11,9/16/2015,8142,2270009775,22.23,1,3.24208E+25
-1,4/11/2015,8142,1E+15,0,1,1.67121E+26
-1,9/22/2015,8142,7010316008,33.78,2,1.72999E+26
-1,6/1/2015,8142,77105810376,10.31,1,1.68463E+25
-1,12/23/2015,8142,77105890016,4.24,2,3.64358E+25
-1,12/8/2015,8142,1E+15,0,1,4.56508E+24
-1,4/9/2015,8142,1E+15,7.32,1,3.33088E+24
-1,8/23/2015,8142,5545178510,14.22,1,1.7162E+26
-1,5/24/2015,8142,77105890003,2.12,1,2.80348E+25
-1,12/3/2015,8142,1E+15,7.32,1,1.76298E+25
-1,7/8/2015,8142,1E+15,7.32,2,3.80778E+24
-1,8/26/2015,8142,6210700600,31.13,1,1.7188E+26
-1,5/19/2015,8142,77105840234,6.02,2,1.6809E+26
1.41222E+11,10/31/2015,8142,4138885019,9.77,1,1.74773E+26
1.42804E+11,11/22/2015,8142,3700089086,20.45,1,1.7575E+26
-1,6/22/2015,8142,1E+15,0,5,3.72868E+24
-1,9/24/2015,8142,77105880046,2.65,1,1.731E+26
-1,7/22/2015,8142,6890000024,6.21,1,3.03328E+25
-1,5/9/2015,8142,1E+15,0,1,2.74218E+25
-1,12/31/2015,8142,62174534607,69.4,1,1.77572E+26
-1,9/9/2015,8142,5233633149,18.67,1,1.72422E+26
-1,5/15/2015,8142,1E+15,0,1,2.77038E+25
-1,4/24/2015,8142,77105810227,14.22,1,3.41658E+24
-1,12/11/2015,8142,1E+15,0,1,1.76691E+26
-1,9/9/2015,8142,1E+15,130.63,1,4.12788E+24
-1,10/6/2015,8142,1E+15,0,1,3.33368E+24
-1,6/8/2015,8142,6002576862,14.76,1,1.68783E+26
-1,10/16/2015,8142,5113165300,12.44,1,1.74061E+25
-1,11/10/2015,8142,6285176400,2.65,1,1.75274E+26
-1,9/26/2015,8142,6640000889,22.23,1,3.28558E+25
-1,6/22/2015,8142,5997207138,18.67,1,3.72548E+23
-1,4/23/2015,8142,77105810080,7.99,1,1.67411E+26
-1,12/9/2015,8142,77105810206,-42.7,-1,4.56998E+24
-1,4/18/2015,8142,1E+15,0,1,1.6732E+26
-1,12/29/2015,8142,77105880123,2.3,1,3.66998E+24
-1,10/15/2015,8142,77105890044,12.44,1,1.74036E+26
-1,9/18/2015,8142,1E+15,0,1,4.16838E+24
-1,12/2/2015,8142,1E+15,160.18,1,4.53348E+24
-1,11/30/2015,8142,6024540982,22.23,1,1.76132E+26
-1,7/31/2015,8142,6009328076,22.23,1,3.92838E+24
-1,11/30/2015,8142,1E+15,0,1,4.52458E+24
-1,6/26/2015,8142,1E+15,0,1,3.75528E+24
-1,5/13/2015,8142,6798196194,17.78,1,3.52348E+24
-1,9/24/2015,8142,1E+15,19.31,1,4.19478E+24
-1,8/7/2015,8142,1204403984,14.22,1,3.08628E+24
-1,12/30/2015,8142,41410000222,34.71,1,3.67158E+24
1.41213E+11,1/11/2016,8142,5650060311,20.45,1,1.78032E+25
-1,5/8/2015,8142,7094212536,4.79,1,1.67847E+26
-1,4/17/2015,8142,1E+15,0,1,1.67269E+25
-1,12/30/2015,8142,5550040294,9.42,1,3.67228E+24
-1,6/30/2015,8142,6260014235,21.34,1,3.77748E+24
1.41259E+11,12/1/2015,8142,6024526172,32.91,1,4.53008E+24
-1,10/4/2015,8142,1E+15,0,1,4.24118E+24
-1,6/19/2015,8142,1E+15,40.69,1,3.71878E+24
-1,7/19/2015,8142,80490600401,7.12,1,1.70384E+26
-1,7/16/2015,8142,80490600302,10.68,2,2.99988E+24
-1,11/4/2015,8142,77105880014,8.53,1,3.43088E+23
-1,4/17/2015,8142,1E+15,0,1,2.63738E+24
-1,11/6/2015,8142,77105810795,8.88,1,3.44128E+24
-1,9/28/2015,8142,41410000215,24.92,1,1.73264E+26
-1,4/22/2015,8142,6640001460,24.9,1,2.66498E+25
-1,6/1/2015,8142,77105890018,19.56,1,2.83548E+24
-1,5/20/2015,8142,1E+15,0,2,3.55758E+24
-1,11/24/2015,8142,5873832551,9.77,1,1.75873E+26
-1,10/9/2015,8142,1E+15,0,1,3.34868E+24
-1,4/18/2015,8142,5800031166,12.44,1,1.67336E+26
-1,10/24/2015,8142,79285000173,32.02,1,3.39718E+25
-1,1/2/2016,8142,18021700075,64.06,1,3.68318E+25
-1,9/2/2015,8142,1E+15,7.32,1,4.08998E+23
-1,11/27/2015,8142,77105890015,4.24,2,4.51128E+24
-1,5/21/2015,8142,5760618055,4.43,1,3.56158E+24
-1,12/30/2015,8142,6723822118,10.66,1,1.77526E+26
-1,12/20/2015,8142,77105810752,13.33,1,1.77139E+26
-1,1/4/2016,8142,1E+15,0,1,4.67708E+23
-1,11/13/2015,8142,80490600502,17.8,2,3.47208E+24
-1,9/10/2015,8142,77105810443,13.87,1,3.20498E+25
-1,4/16/2015,8142,77105804650,2.83,1,2.63368E+24
-1,10/31/2015,8142,1E+15,66.91,1,4.38408E+24
-1,10/31/2015,8142,1E+15,0,1,1.74792E+26
-1,4/29/2015,8142,1E+15,0,1,3.44258E+24
-1,12/11/2015,8142,1E+15,0,1,1.76679E+26
-1,10/4/2015,8142,1E+15,0,1,4.24218E+24
-1,11/18/2015,8142,77917013730,52.49,1,4.46768E+24
-1,7/14/2015,8142,8281515850,23.12,1,2.98438E+24
1.39682E+11,11/14/2015,8142,1E+15,0,1,1.75442E+26
-1,8/8/2015,8142,5650035988,16,1,1.71052E+26
-1,6/10/2015,8142,1E+15,66.91,1,3.66268E+24
-1,11/17/2015,8142,1E+15,7.32,1,4.46218E+24
-1,4/13/2015,8142,5847805009,24.01,1,3.35388E+24
-1,11/19/2015,8142,1E+15,36.29,1,4.47118E+24
-1,8/21/2015,8142,2279693506,4.43,1,1.71441E+24
-1,10/2/2015,8142,1E+15,0,1,1.73423E+26
-1,4/26/2015,8142,1E+15,35.23,1,3.42468E+24
-1,10/27/2015,8142,5980000003,3.36,1,1.74586E+26
-1,9/19/2015,8142,6230070444,16.89,1,1.72834E+26
-1,12/23/2015,8142,72047371407,8.88,1,1.77277E+25
-1,12/2/2015,8142,1E+15,183.14,1,4.53348E+24
-1,10/3/2015,8142,1E+15,5.68,1,1.73478E+26
-1,9/1/2015,8142,6210700801,49.82,1,3.16468E+24
-1,12/30/2015,8142,85535700112,62.28,1,4.65978E+23
-1,12/7/2015,8142,77105811278,21.34,1,3.56828E+24
-1,10/30/2015,8142,1E+15,0,1,4.37568E+24
-1,8/7/2015,8142,5800031195,8.53,1,1.70982E+26
-1,7/22/2015,8142,6210700492,37.36,1,1.70428E+25
-1,7/10/2015,8142,1E+15,0,1,1.70128E+26
1.34513E+11,7/7/2015,8142,30041082576,6.21,1,2.96588E+24
-1,12/17/2015,8142,77105810998,5.86,1,4.60738E+24
-1,12/4/2015,8142,5770085390,10.31,1,4.54208E+24
-1,7/7/2015,8142,1E+15,7.32,1,3.80178E+23
-1,9/3/2015,8142,1E+15,7.32,1,4.09698E+24
-1,7/4/2015,8142,77105890010,18.67,1,2.96138E+25
-1,6/15/2015,8142,1E+15,7.32,1,3.69028E+24
1.41133E+11,5/19/2015,8142,5643812702,14.2,2,2.78138E+25
-1,1/21/2016,8142,5639431011,29.35,1,4.75918E+24
-1,1/20/2016,8142,77105880047,6.37,2,1.78316E+26
-1,11/6/2015,8142,1E+15,0,1,4.41558E+24
-1,10/13/2015,8142,78616265005,5.14,1,1.73894E+26
-1,10/2/2015,8142,1E+15,0,1,4.23478E+24
-1,10/4/2015,8142,72047323924,9.77,1,3.32428E+25
-1,12/4/2015,8142,1E+15,80.3,1,4.54608E+24
-1,9/28/2015,8142,80490600502,17.8,2,1.73259E+26
-1,11/12/2015,8142,6490000034,3.54,1,3.46678E+23
-1,12/15/2015,8142,1E+15,7.32,1,4.59548E+24
-1,12/3/2015,8142,1E+15,0,1,4.53788E+24
-1,6/23/2015,8142,6132834208,14.22,1,2.91528E+25
-1,5/17/2015,8142,7940012267,-14.76,-1,2.77578E+25
-1,8/31/2015,8142,6210000000,4.97,1,3.16078E+24
-1,6/23/2015,8142,80490600305,5.34,1,2.91208E+24
-1,10/29/2015,8142,5559944333,33.8,1,4.37008E+24
-1,6/26/2015,8142,41410000215,24.92,1,1.69444E+25
-1,7/2/2015,8142,77105810346,34.69,1,2.95298E+24
-1,7/6/2015,8142,6024595689,28.46,1,3.79718E+24
-1,4/20/2015,8142,1E+15,35.05,1,3.38878E+24
-1,9/27/2015,8142,5610001494,9.42,1,4.20848E+24
-1,4/28/2015,8142,5873832611,12.44,1,3.43688E+24
1.41265E+11,8/31/2015,8142,5650036096,49.82,1,4.08458E+24
-1,1/2/2016,8142,1E+15,0,1,1.77656E+26
-1,6/17/2015,8142,1E+15,308.21,3,3.70528E+24
-1,12/18/2015,8142,6580036710,6.75,1,3.61408E+24
-1,11/9/2015,8142,1E+15,7.32,1,4.42658E+24
-1,11/5/2015,8142,6009331854,24.9,1,4.40688E+24
-1,8/28/2015,8142,1E+15,0,-1,3.15048E+24
-1,6/29/2015,8142,7940002084,14.76,1,3.77068E+24
-1,7/14/2015,8142,5650036097,55.16,1,2.99048E+24
-1,5/27/2015,8142,41410000216,49.84,1,2.81938E+24
-1,7/3/2015,8142,1E+15,0,1,1.69726E+26
-1,5/28/2015,8142,5559944015,24.01,1,1.6829E+25
-1,6/13/2015,8142,77105810537,8.53,1,1.69032E+26
-1,8/13/2015,8142,6210000157,6.21,1,1.71171E+26
-1,9/6/2015,8142,5756594943,10.64,2,4.11418E+24
-1,6/6/2015,8142,77662910023,10.31,1,1.68656E+26
-1,7/16/2015,8142,6798188003,37.36,1,1.70272E+26
-1,4/25/2015,8142,7214081751,12.09,1,3.42108E+24
-1,8/31/2015,8142,5847810064,29.35,1,4.08158E+24
-1,12/7/2015,8142,77105880047,6.37,2,1.76481E+26
-1,6/27/2015,8142,1E+15,0,1,2.93348E+24
-1,3/31/2015,8142,6565691350,8.53,1,2.56098E+24
-1,4/9/2015,8142,6640002540,24.9,1,2.60608E+24
1.39473E+11,5/13/2015,8142,6490007019,6.75,1,2.75658E+25
-1,8/11/2015,8142,77105840234,3.01,1,3.10488E+25
-1,7/11/2015,8142,1E+15,0,1,1.70159E+26
-1,11/14/2015,8142,5847810773,10.66,1,4.45108E+24
-1,12/18/2015,8142,4138822105,19.54,2,1.77037E+26
-1,7/5/2015,8142,1E+15,0,1,1.69793E+26
-1,4/5/2015,8142,5511370007,15.93,1,1.66982E+26
-1,10/30/2015,8142,41410000216,49.84,1,3.41828E+24
-1,11/27/2015,8142,5847810712,30.24,1,4.51128E+24
-1,8/26/2015,8142,72047334804,8.08,1,4.05568E+23
-1,4/9/2015,8142,41410000221,17.36,1,1.67053E+26
-1,5/9/2015,8142,77105810517,20.45,1,3.50488E+24
-1,6/5/2015,8142,35388500978,151.28,1,3.63728E+24
-1,7/24/2015,8142,1E+15,0,1,1.70501E+26
-1,10/30/2015,8142,77105890010,18.67,1,3.41748E+24
-1,10/20/2015,8142,6700000427,6.03,1,1.74254E+26
-1,12/11/2015,8142,1E+15,0,1,1.76686E+26
-1,10/28/2015,8142,1E+15,0,1,4.36628E+24
-1,8/13/2015,8142,3700088280,4.38,1,1.71164E+26
-1,8/17/2015,8142,3700088573,20.45,1,4.00768E+24
-1,7/5/2015,8142,1E+15,0,1,1.69829E+26
-1,8/18/2015,8142,77105810422,13.33,1,4.01208E+24
-1,11/23/2015,8142,72047352699,12.44,1,3.51068E+24
-1,10/6/2015,8142,1E+15,0,1,4.24978E+23
1.42807E+11,4/22/2015,8142,4138800059,9.42,1,1.6738E+25
1.34558E+11,8/21/2015,8142,6890000024,6.21,1,1.71459E+25
-1,9/27/2015,8142,36519790416,11.2,1,3.29038E+25
-1,9/20/2015,8142,77105810421,12.09,1,3.25918E+25
-1,7/3/2015,8142,1E+15,0,1,1.69705E+26
-1,11/5/2015,8142,1E+15,7.32,1,4.40658E+24
1.34551E+11,6/13/2015,8142,5610003089,28.46,1,3.67938E+24
-1,11/20/2015,8142,1E+15,285.85,1,4.48108E+24
-1,8/13/2015,8142,7336164500,8.88,1,1.71174E+26
-1,10/13/2015,8142,1E+15,7.32,1,4.28168E+24
-1,7/25/2015,8142,6210000000,4.97,1,1.70534E+26
-1,10/1/2015,8142,6700010484,12.44,1,1.73375E+25
-1,1/22/2016,8142,4160805406,10.66,1,1.78442E+26
-1,10/26/2015,8142,1E+15,0,1,4.35608E+24
-1,9/4/2015,8142,77010344705,24.01,1,3.18828E+24
-1,6/23/2015,8142,6700000399,3.9,1,2.91138E+24
-1,11/2/2015,8142,1E+15,7.32,1,4.39258E+24
-1,8/20/2015,8142,6024538835,18.67,1,4.02388E+24
-1,6/13/2015,8142,7732610140,13.87,1,2.87178E+25
-1,6/30/2015,8142,6210701321,16,1,2.94878E+25
-1,10/31/2015,8142,1E+15,0,1,1.74761E+26
-1,11/10/2015,8142,41410000215,24.92,1,3.45958E+24
-1,4/11/2015,8142,1E+15,0,1,1.67124E+26
-1,8/26/2015,8142,77105810793,10.31,1,1.71904E+26
-1,9/13/2015,8142,3600013983,7.76,4,1.72606E+26
-1,12/28/2015,8142,1E+15,0,1,4.65208E+24
-1,8/7/2015,8142,77105810768,20.45,1,1.70982E+26
-1,10/24/2015,8142,6464205746,32.02,1,4.34408E+24
1.41301E+11,4/2/2015,8142,1E+15,49.82,1,3.29558E+24
-1,11/29/2015,8142,1E+15,89.87,1,4.51758E+24
-1,7/13/2015,8142,3700050949,13.33,1,1.70224E+25
-1,7/13/2015,8142,41410000215,,1,1.70228E+25
-1,12/5/2015,8142,6533806258,,1,1.76412E+26
-1,1/7/2016,8142,1E+15,,1,4.69408E+24
-1,12/5/2015,8142,1E+15,,1,4.54778E+24
-1,7/29/2015,8142,3700030659,,1,3.06078E+25
-1,7/24/2015,8142,1E+15,,1,1.70486E+26
-1,3/31/2015,8142,6132834208,,1,1.66827E+25
-1,8/21/2015,8142,6210700407,,-1,4.03378E+24
-1,8/18/2015,8142,4111600492,,1,3.13638E+24
-1,12/22/2015,8142,1E+15,,1,3.63658E+24
-1,12/2/2015,8142,1E+15,,1,4.53348E+24
-1,11/13/2015,8142,3700006249,,1,3.47038E+23
-1,10/31/2015,8142,5770022995,,1,1.7479E+26
-1,10/14/2015,8142,1E+15,,1,4.28648E+24
-1,10/24/2015,8142,1E+15,,1,3.39778E+25
-1,7/28/2015,8142,87810800200,,1,3.05578E+25
-1,3/31/2015,8142,41410000215,,1,2.56478E+25
-1,7/24/2015,8142,80490600303,,1,1.70477E+26
-1,7/19/2015,8142,1E+15,,1,3.86358E+24
1.3455E+11,8/23/2015,8142,1E+15,,1,4.04148E+24
-1,11/25/2015,8142,77105811186,,1,4.49778E+24
-1,1/22/2016,8142,1E+15,,1,4.76858E+24
-1,7/28/2015,8142,1E+15,,1,3.91058E+24
-1,7/11/2015,8142,1E+15,,2,3.82518E+23
1.49522E+11,4/18/2015,8142,1E+15,,1,1.67331E+26
-1,4/7/2015,8142,1E+15,,1,3.31808E+24
-1,7/19/2015,8142,1E+15,,12,3.86478E+24
1.39459E+11,6/14/2015,8142,6210700491,,1,1.69088E+26
-1,10/6/2015,8142,4319467379,,1,1.73653E+26
-1,4/15/2015,8142,6490000044,,1,2.62928E+23
-1,8/12/2015,8142,5659488817,,1,3.11048E+25
-1,7/30/2015,8142,77105810490,,1,3.06518E+24
1.37774E+11,5/7/2015,8142,3834108008,,1,2.73158E+25
-1,4/29/2015,8142,77105810401,,1,1.67588E+26
-1,8/18/2015,8142,5.01072E+12,,1,3.14058E+25
-1,12/14/2015,8142,80490600305,,1,1.7683E+26
-1,5/22/2015,8142,77105811053,,1,3.56518E+24
-1,1/28/2016,8142,1E+15,,1,4.79458E+24
-1,6/6/2015,8142,77105810998,,1,2.85598E+25
-1,9/17/2015,8142,1254733901,,1,1.72728E+26
-1,10/2/2015,8142,1E+15,,4,3.31258E+24
-1,10/25/2015,8142,7511000005,,1,1.7447E+26
-1,9/14/2015,8142,1E+15,,1,4.14258E+24
-1,7/16/2015,8142,77105810490,,1,3.00008E+24
-1,4/16/2015,8142,1E+15,,1,3.36838E+24
-1,4/12/2015,8142,1E+15,,1,3.34528E+24
-1,5/5/2015,8142,77105840044,,1,2.71708E+25
-1,7/28/2015,8142,3700084450,,1,3.05578E+25
1.34562E+11,9/1/2015,8142,77105810095,,1,3.16588E+24
-1,5/22/2015,8142,77105880058,,1,2.79458E+25
-1,6/2/2015,8142,4319436159,,1,3.62298E+24
-1,10/27/2015,8142,62527303464,,1,4.35968E+24
-1,5/7/2015,8142,77105810111,,1,3.49178E+24
-1,10/1/2015,8142,1E+15,,1,4.22568E+24
1.41232E+11,10/30/2015,8142,1E+15,,1,3.41978E+24
1.41264E+11,10/29/2015,8142,6210714126,,1,4.37188E+24
-1,12/27/2015,8142,1E+15,,1,3.65948E+25
-1,9/22/2015,8142,5610000085,,1,1.72983E+26
-1,9/29/2015,8142,5532500751,,1,1.73311E+26
-1,7/8/2015,8142,5800000741,,1,2.96788E+24
1.34558E+11,5/2/2015,8142,77105810323,,1,2.70478E+24
1.39498E+11,4/26/2015,8142,6210700633,,1,1.67521E+26
-1,4/9/2015,8142,77105880037,,1,1.6702E+25
-1,10/16/2015,8142,1E+15,,1,4.29758E+24
-1,12/1/2015,8142,77105840235,,1,1.76217E+26
-1,9/30/2015,8142,1111111601,,1,4.22208E+24
-1,7/11/2015,8142,1E+15,,1,3.82578E+24
-1,9/5/2015,8142,6132834212,,1,1.7226E+26
-1,3/31/2015,8142,77105805448,,1,2.56518E+25
-1,9/27/2015,8142,1E+15,,1,4.20738E+24
-1,6/5/2015,8142,5650051052,,1,1.68604E+26
-1,10/22/2015,8142,7513701742,,1,4.33058E+24
-1,11/15/2015,8142,1E+15,,-1,3.47858E+25
-1,11/20/2015,8142,77105890002,,1,1.75688E+26
-1,9/29/2015,8142,1E+15,,1,4.21758E+24
-1,11/1/2015,8142,41600000167,,1,3.42058E+24
-1,7/30/2015,8142,1E+15,,3,3.92118E+24
-1,8/4/2015,8142,77105890009,,1,1.7078E+26
-1,10/26/2015,8142,72047312742,,1,1.74504E+26
-1,5/9/2015,8142,6210708470,,1,2.73888E+25
-1,4/26/2015,8142,77105890011,,1,1.67506E+26
-1,12/5/2015,8142,920026671,,1,1.76414E+26
1.34466E+11,12/3/2015,8142,6260030145,,1,3.55548E+24
-1,5/26/2015,8142,1E+15,,2,3.58398E+24
-1,12/10/2015,8142,6081504293,,1,1.76624E+26
-1,8/27/2015,8142,6533300842,,1,3.14288E+23
-1,9/22/2015,8142,4138872285,,1,1.72965E+25
-1,5/25/2015,8142,6490000032,,1,2.81168E+25
-1,6/22/2015,8142,77105810979,,1,1.69342E+25
1.3452E+11,4/7/2015,8142,6120008021,,3,2.59128E+25
-1,4/28/2015,8142,1E+15,,1,2.68568E+25
1.41172E+11,10/19/2015,8142,77105860246,,1,1.74217E+26
-1,8/4/2015,8142,1E+15,,12,3.94168E+24
-1,5/11/2015,8142,5610000357,,1,2.74998E+25
-1,10/31/2015,8142,1E+15,,1,4.38408E+24
-1,9/19/2015,8142,80490600302,,2,1.72817E+26
-1,4/25/2015,8142,80490600302,,1,2.67458E+25
-1,12/21/2015,8142,77105810754,,1,1.77158E+25
1.39482E+11,5/28/2015,8142,77105810397,,1,3.59738E+24
-1,12/31/2015,8142,4319418884,,1,1.77567E+26
-1,11/13/2015,8142,1E+15,,1,4.44608E+23
-1,9/26/2015,8142,7295900102,,1,1.73191E+26
1.34518E+11,11/5/2015,8142,62455802055,,1,3.43728E+24
-1,9/3/2015,8142,77105890007,,1,3.18038E+24
1.41167E+11,6/10/2015,8142,77105810420,,1,2.86248E+24
-1,5/2/2015,8142,77105810487,,1,2.70608E+25
1.37777E+11,11/28/2015,8142,77105890015,,1,1.76049E+26
-1,5/25/2015,8142,5980000011,,2,2.80618E+23
-1,1/24/2016,8142,1E+15,,1,4.77708E+24
-1,6/23/2015,8142,77105890011,,1,2.90868E+23
-1,8/1/2015,8142,6454130250,,1,3.93618E+24
-1,7/27/2015,8142,1E+15,,1,3.90828E+24
-1,5/7/2015,8142,1E+15,,1,3.49308E+24
-1,9/19/2015,8142,5650002009,,1,3.25368E+24
-1,10/25/2015,8142,77105840094,,1,3.40058E+25
-1,1/29/2016,8142,1E+15,,1,4.79908E+24
-1,1/8/2016,8142,77105860136,,1,1.77907E+26
-1,11/13/2015,8142,6490040955,,1,3.47338E+24
-1,6/6/2015,8142,1E+15,,1,3.64318E+24
-1,1/18/2016,8142,77105810640,,1,4.74858E+24
-1,7/16/2015,8142,4.98719E+12,,2,3.85268E+24
-1,9/30/2015,8142,1E+15,,1,4.22258E+24
-1,11/8/2015,8142,77105810160,,1,1.75165E+26
-1,10/26/2015,8142,6024540535,,1,3.40438E+24
-1,4/20/2015,8142,1E+15,,1,3.38858E+24
-1,1/28/2016,8142,1E+15,,1,4.79518E+24
-1,8/5/2015,8142,5621912014,,1,1.70897E+26
-1,10/25/2015,8142,3700087173,,1,1.7447E+26
-1,12/24/2015,8142,2710000995,,1,1.77331E+26
-1,12/11/2015,8142,1E+15,,1,4.58128E+24
-1,4/27/2015,8142,7094212592,,1,3.43218E+24
-1,7/14/2015,8142,1E+15,,3,3.84218E+24
-1,11/9/2015,8142,6260014235,,1,4.42668E+24
-1,7/10/2015,8142,1E+15,,1,3.82398E+24
-1,4/21/2015,8142,1E+15,,4,3.39338E+23
1.41179E+11,7/15/2015,8142,6220076304,,1,2.99468E+25
-1,4/28/2015,8142,1E+15,,1,2.68738E+25
-1,9/3/2015,8142,5610000468,,1,3.18308E+24
-1,8/2/2015,8142,1E+15,,1,3.93798E+24
-1,7/9/2015,8142,1E+15,,11,3.81558E+24
-1,11/7/2015,8142,6490007069,,1,4.41998E+24
-1,11/26/2015,8142,80490600101,,1,3.52308E+24
-1,12/18/2015,8142,80490600302,,1,3.61308E+24
-1,1/30/2016,8142,1E+15,,1,4.80368E+24
-1,10/5/2015,8142,77191377180,,1,1.73575E+26
-1,11/4/2015,8142,77401692091,,1,1.75003E+26
-1,6/1/2015,8142,1E+15,,1,3.61938E+24
1.34558E+11,9/11/2015,8142,6533300720,,1,1.72495E+25
-1,10/21/2015,8142,5610007629,,1,1.74286E+25
-1,5/14/2015,8142,5770062293,,1,1.68006E+26
-1,8/27/2015,8142,5873832543,,1,1.71956E+26
-1,10/30/2015,8142,1E+15,,1,4.37568E+24
-1,1/17/2016,8142,6700000175,,2,1.78187E+26
-1,6/16/2015,8142,6170092658,,1,2.88688E+25
-1,12/22/2015,8142,80490600302,,1,3.63598E+24
-1,5/8/2015,8142,6490040955,,1,2.73688E+25
-1,1/10/2016,8142,1E+15,,1,4.71258E+24
1.41255E+11,8/10/2015,8142,8281503100,,1,1.71112E+25
-1,11/10/2015,8142,1E+15,,1,4.42968E+23
-1,8/4/2015,8142,3700033114,,1,1.70815E+26
-1,10/14/2015,8142,41410000215,,1,1.73992E+26
-1,4/11/2015,8142,41410000216,,1,2.61428E+25
-1,5/4/2015,8142,5800000716,,1,2.71168E+24
-1,12/13/2015,8142,30997465606,,1,1.76756E+26
-1,1/30/2016,8142,1E+15,,1,4.80308E+24
-1,11/6/2015,8142,1E+15,,1,4.41508E+24
-1,9/14/2015,8142,6210000000,,1,3.22338E+24
